,keyword,count,lable,lable2,lable3,lable4
899,최적화,42,0,6,2,4
900,6-16,42,0,6,2,4
901,최선,42,0,6,2,4
902,2-5,42,0,6,2,4
903,규칙,42,0,6,2,4
904,다르면,42,0,6,2,4
905,오버,42,0,6,2,4
906,탈퇴,42,0,6,2,4
907,BBIN,42,0,6,2,4
908,전용,42,0,6,2,4
909,사용자,42,0,6,2,4
910,체이스,42,0,6,2,4
911,large,42,0,6,2,4
912,all,42,0,6,2,4
913,당,42,0,6,2,4
914,CO,41,0,6,2,4
915,생략,41,0,6,2,4
916,정책,41,0,6,2,4
917,MONEY,41,0,6,2,4
918,10만,41,0,6,2,4
919,개경주,41,0,6,2,4
920,조건,41,0,6,2,4
921,공식,41,0,6,2,4
922,업,41,0,6,2,4
923,"150,000",41,0,6,2,4
924,대한,41,0,6,2,4
925,기능,41,0,6,2,4
926,칠레,41,0,6,2,4
927,전문,41,0,6,2,4
928,베트남,41,0,6,2,4
929,룰,41,0,6,2,4
930,No,41,0,6,2,4
931,v,41,0,6,2,4
932,이후,41,0,6,2,4
933,AND,41,0,6,2,4
934,가지,41,0,6,2,4
935,PINNACLE,41,0,6,2,4
936,Z,40,0,6,2,4
937,인도,40,0,6,2,4
938,YGGDRASIL,40,0,6,2,4
939,필리핀,40,0,6,2,4
940,일시,40,0,6,2,4
941,마카오,40,0,6,2,4
942,하우스,40,0,6,2,4
943,현재,40,0,6,2,4
944,걸,40,0,6,2,4
945,표시,40,0,6,2,4
946,오후,40,0,6,2,4
947,m,40,0,6,2,4
948,PP,40,0,6,2,4
949,사람,40,0,6,2,4
950,악용,40,0,6,2,4
951,Skrill,40,0,6,2,4
952,02:00,40,0,6,2,4
953,가요,40,0,6,2,4
954,start,40,0,6,2,4
955,보,40,0,6,2,4
956,Mobile,40,0,6,2,4
957,WELCOME,40,0,6,2,4
958,유저,40,0,6,2,4
959,UP,40,0,6,2,4
960,제재,40,0,6,2,4
961,제목,40,0,6,2,4
962,ON,40,0,6,2,4
963,포춘,40,0,6,2,4
964,실제,40,0,6,2,4
965,스게,40,0,6,2,4
966,린지,40,0,6,2,4
967,casino,40,0,6,2,4
968,로우,40,0,6,2,4
969,이탈리아,40,0,6,2,4
970,ngo,39,0,6,2,4
971,리투아니아,39,0,6,2,4
972,구,39,0,6,2,4
973,World,39,0,6,2,4
974,권투,39,0,6,2,4
975,십만,39,0,6,2,4
976,Prev,39,0,6,2,4
977,불가능합니다,39,0,6,2,4
978,설정,39,0,6,2,4
979,Loading,39,0,6,2,4
980,Sexy,39,0,6,2,4
981,캐나다,39,0,6,2,4
982,PLAYSON,39,0,6,2,4
983,00:00,39,0,6,2,4
984,TIGER,39,0,6,2,4
985,통해,39,0,6,2,4
986,2020-12,39,0,6,2,4
987,주사위,39,0,6,2,4
988,이체,39,0,6,2,4
989,PR,39,0,6,2,4
990,태국,38,0,6,2,4
991,엠,38,0,6,2,4
992,최신,38,0,6,2,4
993,3~12,38,0,6,2,4
994,14일,38,0,6,2,4
995,BNK,38,0,6,2,4
996,17:00,38,0,6,2,4
997,레이텍,38,0,6,2,4
998,원격지원,38,0,6,2,4
999,행복,38,0,6,2,4
1000,Dplaytech,38,0,6,2,4
1001,bco,38,0,6,2,4
1002,300만원,38,0,6,2,4
1003,IP,38,0,6,2,4
1004,행운,38,0,6,2,4
1005,휴대전화,38,0,6,2,4
1006,Betting,38,0,6,2,4
1007,웨이,38,0,6,2,4
1008,17일,38,0,6,2,4
1009,정확히,38,0,6,2,4
1010,모나코,38,0,6,2,4
1011,Contact,38,0,6,2,4
1012,MENU,38,0,6,2,4
1013,true,38,0,6,2,4
1014,"10,000,000",38,0,6,2,4
1015,분류,38,0,6,2,4
1016,수단,38,0,6,2,4
1017,존재,38,0,6,2,4
1018,or,38,0,6,2,4
1019,연결,38,0,6,2,4
1020,픽스,38,0,6,2,4
1021,J,38,0,6,2,4
1022,SOFT,38,0,6,2,4
1023,공상,38,0,6,2,4
1024,미니,38,0,6,2,4
1025,월드,37,0,6,2,4
1026,가기,37,0,6,2,4
1027,돌발,37,0,6,2,4
1028,index,37,0,6,2,4
1029,18일,37,0,6,2,4
1030,크리스마스,37,0,6,2,4
1031,모로코,37,0,6,2,4
1032,Integer,37,0,6,2,4
1033,3만원,37,0,6,2,4
1034,reCAPTCHA,37,0,6,2,4
1035,SPIN,37,0,6,2,4
1036,어떻게,37,0,6,2,4
1037,보험,37,0,6,2,4
1038,오직,37,0,6,2,4
1039,캐시,37,0,6,2,4
1040,100%,37,0,6,2,4
1041,성,37,0,6,2,4
1042,랜덤,37,0,6,2,4
1043,퀴즈,37,0,6,2,4
1044,password,37,0,6,2,4
1045,MEGAWAYS,37,0,6,2,4
1046,다스,37,0,6,2,4
1047,별명,37,0,6,2,4
1048,생년,37,0,6,2,4
1049,HO,37,0,6,2,4
1050,SITE,37,0,6,2,4
1051,책,37,0,6,2,4
1052,지갑,37,0,6,2,4
1053,어디,37,0,6,2,4
1054,MIDAS,37,0,6,2,4
1055,South,37,0,6,2,4
1056,Solution,36,0,6,2,4
1057,벨라루스,36,0,6,2,4
1058,허위,36,0,6,2,4
1059,클럽,36,0,6,2,4
1060,We,36,0,6,2,4
1061,오지,36,0,6,2,4
1062,Pro,36,0,6,2,4
1063,몰수,36,0,6,2,4
1064,타워,36,0,6,2,4
1065,새로고침,36,0,6,2,4
1066,령,36,0,6,2,4
1067,방글라데시,36,0,6,2,4
1068,Need,36,0,6,2,4
1069,NO,36,0,6,2,4
1070,부운고,36,0,6,2,4
1071,한도,36,0,6,2,4
1072,6~12,36,0,6,2,4
1073,관리,36,0,6,2,4
1074,일만,36,0,6,2,4
1075,백만,36,0,6,2,4
1076,미만,36,0,6,2,4
1077,Big,36,0,6,2,4
1078,코스타리카,36,0,6,2,4
1079,신뢰,36,0,6,2,4
1080,손,36,0,6,2,4
1081,03:00,36,0,6,2,4
1082,TH,36,0,6,2,4
1083,사이,36,0,6,2,4
1084,04:00,36,0,6,2,4
1085,위로,36,0,6,2,4
1086,롱,36,0,6,2,4
1087,아이티,36,0,6,2,4
1088,월렛,36,0,6,2,4
1089,Q,35,0,6,2,4
1090,EK,35,0,6,2,4
1091,"3,000,000",35,0,6,2,4
1092,KT,35,0,6,2,4
1093,빠르고,35,0,6,2,4
1094,곳,35,0,6,2,4
1095,화면,35,0,6,2,4
1096,4~8,35,0,6,2,4
1097,server,35,0,6,2,4
1098,SUN,35,0,6,2,4
1099,20:35,35,0,6,2,4
1100,Time,35,0,6,2,4
1101,인해,35,0,6,2,4
1102,비번,35,0,6,2,4
1103,키르기스스탄,35,0,6,2,4
1104,쿡,35,0,6,2,4
1105,콩고,35,0,6,2,4
1106,카메룬,35,0,6,2,4
1107,"700,000",35,0,6,2,4
1108,국가,35,0,6,2,4
1109,PW,35,0,6,2,4
1110,있을,35,0,6,2,4
1111,기록,35,0,6,2,4
1112,시기,35,0,6,2,4
1113,Save,35,0,6,2,4
1114,럭비,35,0,6,2,4
1115,MICRO,35,0,6,2,4
1116,카자흐스탄,35,0,6,2,4
1117,l,35,0,6,2,4
1118,EM,35,0,6,2,4
1119,TIP,35,0,6,2,4
1120,몰도바,35,0,6,2,4
1121,뉴질랜드,35,0,6,2,4
1122,chatting,35,0,6,2,4
1123,BETSLIP,35,0,6,2,4
1124,라이센스,35,0,6,2,4
1125,니제르,34,0,6,2,4
1126,배너,34,0,6,2,4
1127,생피에르,34,0,6,2,4
1128,네팔,34,0,6,2,4
1129,퍼스트,34,0,6,2,4
1130,그린란드,34,0,6,2,4
1131,팔라우,34,0,6,2,4
1132,아루바,34,0,6,2,4
1133,니카라과,34,0,6,2,4
1134,세네갈,34,0,6,2,4
1135,파키스탄,34,0,6,2,4
1136,파나마,34,0,6,2,4
1137,남극,34,0,6,2,4
1138,통가,34,0,6,2,4
1139,라이베리아,34,0,6,2,4
1140,키프로스,34,0,6,2,4
1141,키리바시,34,0,6,2,4
1142,레바논,34,0,6,2,4
1143,쿠웨이트,34,0,6,2,4
1144,레소토,34,0,6,2,4
1145,룩셈부르크,34,0,6,2,4
1146,마다가스카르,34,0,6,2,4
1147,BNG,34,0,6,2,4
1148,코모로,34,0,6,2,4
1149,카타르,34,0,6,2,4
1150,튀니지,34,0,6,2,4
1151,기니,34,0,6,2,4
1152,나우루,34,0,6,2,4
1153,나미비아,34,0,6,2,4
1154,이벤,34,0,6,2,4
1155,조회,34,0,6,2,4
1156,트,34,0,6,2,4
1157,games,34,0,6,2,4
1158,20만원,34,0,6,2,4
1159,링크,34,0,6,2,4
1160,도중,34,0,6,2,4
1161,responsibly,34,0,6,2,4
1162,로또,34,0,6,2,4
1163,gambling,34,0,6,2,4
1164,12월,34,0,6,2,4
1165,WE,34,0,6,2,4
1166,명,34,0,6,2,4
1167,목적,34,0,6,2,4
1168,에브리데이,34,0,6,2,4
1169,유의,34,0,6,2,4
1170,치료,34,0,6,2,4
1171,blueprint,34,0,6,2,4
1172,가나,34,0,6,2,4
1173,가봉,34,0,6,2,4
1174,감비아,34,0,6,2,4
1175,캐쉬,34,0,6,2,4
1176,과테말라,34,0,6,2,4
1177,그레나다,34,0,6,2,4
1178,말라위,34,0,6,2,4
1179,R,34,0,6,2,4
1180,온라인카지노,34,0,6,2,4
1181,마케도니아,34,0,6,2,4
1182,아제르바이잔,34,0,6,2,4
1183,차드,34,0,6,2,4
1184,이스라엘,34,0,6,2,4
1185,스리랑카,34,0,6,2,4
1186,화,34,0,6,2,4
1187,부탄,34,0,6,2,4
1188,모리셔스,34,0,6,2,4
1189,평생,34,0,6,2,4
1190,부룬디,34,0,6,2,4
1191,모잠비크,34,0,6,2,4
1192,몬테네그로,34,0,6,2,4
1193,자메이카,34,0,6,2,4
1194,때,34,0,6,2,4
1195,안도라,34,0,6,2,4
1196,온두라스,34,0,6,2,4
1197,섯다,34,0,6,2,4
1198,엘살바도르,34,0,6,2,4
1199,바베이도스,34,0,6,2,4
1200,지브롤터,34,0,6,2,4
1201,인도네시아,34,0,6,2,4
1202,바레인,34,0,6,2,4
1203,그레나딘,34,0,6,2,4
1204,수리남,34,0,6,2,4
1205,조지아,34,0,6,2,4
1206,사모아,34,0,6,2,4
1207,지부티,34,0,6,2,4
1208,소말리아,34,0,6,2,4
1209,Stop,34,0,6,2,4
1210,말리,34,0,6,2,4
1211,잠비아,34,0,6,2,4
1212,You,33,0,6,2,4
1213,연방,33,0,6,2,4
1214,GOLDEN,33,0,6,2,4
1215,알바니아,33,0,6,2,4
1216,알제리,33,0,6,2,4
1217,앙골라,33,0,6,2,4
1218,가이아나,33,0,6,2,4
1219,엔피,33,0,6,2,4
1220,money,33,0,6,2,4
1221,바하마,33,0,6,2,4
1222,에리트레아,33,0,6,2,4
1223,각종,33,0,6,2,4
1224,토큰,33,0,6,2,4
1225,괌,33,0,6,2,4
1226,토토,33,0,6,2,4
1227,세인트헬레나,33,0,6,2,4
1228,인도양,33,0,6,2,4
1229,스탠다드차타드,33,0,6,2,4
1230,세인트빈센트,33,0,6,2,4
1231,아프가니스탄,33,0,6,2,4
1232,스크린,33,0,6,2,4
1233,Customer,33,0,6,2,4
1234,베냉,33,0,6,2,4
1235,브루나이,33,0,6,2,4
1236,클래식,33,0,6,2,4
1237,복,33,0,6,2,4
1238,판,33,0,6,2,4
1239,부르키나파소,33,0,6,2,4
1240,뉴,33,0,6,2,4
1241,PG,33,0,6,2,4
1242,Do,33,0,6,2,4
1243,쓰리,33,0,6,2,4
1244,나이지리아,33,0,6,2,4
1245,즉석,33,0,6,2,4
1246,여,33,0,6,2,4
1247,2등,33,0,6,2,4
1248,디럭스,33,0,6,2,4
1249,보츠와나,33,0,6,2,4
1250,Payment,33,0,6,2,4
1251,벨리즈,33,0,6,2,4
1252,과,33,0,6,2,4
1253,k,33,0,6,2,4
1254,시리아,33,0,6,2,4
1255,해결,33,0,6,2,4
1256,저,33,0,6,2,4
1257,투르크메니스탄,33,0,6,2,4
1258,매,33,0,6,2,4
1259,리히텐슈타인,33,0,6,2,4
1260,10만원,33,0,6,2,4
1261,팔레스타인,33,0,6,2,4
1262,코트디부아르,33,0,6,2,4
1263,르완다,33,0,6,2,4
1264,동티모르,33,0,6,2,4
1265,토고,33,0,6,2,4
1266,마요트,33,0,6,2,4
1267,라트비아,33,0,6,2,4
1268,라오스,33,0,6,2,4
1269,여러,33,0,6,2,4
1270,페로,33,0,6,2,4
1271,타지키스탄,33,0,6,2,4
1272,탄자니아,33,0,6,2,4
1273,대상,33,0,6,2,4
1274,마셜,33,0,6,2,4
1275,몰타,33,0,6,2,4
1276,토켈라우,33,0,6,2,4
1277,캄보디아,33,0,6,2,4
1278,이라크,33,0,6,2,4
1279,데이,33,0,6,2,4
1280,보네르,33,0,6,2,4
1281,바누아투,33,0,6,2,4
1282,카보베르데,33,0,6,2,4
1283,짐바브웨,33,0,6,2,4
1284,실,33,0,6,2,4
1285,파푸아뉴기니,33,0,6,2,4
1286,마리아,33,0,6,2,4
1287,누적,33,0,6,2,4
1288,케냐,33,0,6,2,4
1289,"40,000",32,0,6,2,4
1290,정시,32,0,6,2,4
1291,MGM,32,0,6,2,4
1292,new,32,0,6,2,4
1293,한국어,32,0,6,2,4
1294,업계,32,0,6,2,4
1295,원하시면,32,0,6,2,4
1296,검색어,32,0,6,2,4
1297,enable,32,0,6,2,4
1298,쿠바,32,0,6,2,4
1299,타이완,32,0,6,2,4
1300,SBOBET,32,0,6,2,4
1301,SERIE,32,0,6,2,4
1302,15%,32,0,6,2,4
1303,카트,32,0,6,2,4
1304,신화,32,0,6,2,4
1305,스카이,32,0,6,2,4
1306,4-16,32,0,6,2,4
1307,리비아,32,0,6,2,4
1308,SIGN,32,0,6,2,4
1309,HE,32,0,6,2,4
1310,1:1원,32,0,6,2,4
1311,프라하,32,0,6,2,4
1312,랏,32,0,6,2,4
1313,DRAGON,32,0,6,2,4
1314,기회,32,0,6,2,4
1315,way,32,0,6,2,4
1316,분석,32,0,6,2,4
1317,store,32,0,6,2,4
1318,일체,32,0,6,2,4
1319,우간다,32,0,6,2,4
1320,정기,32,0,6,2,4
1321,마르티니크,32,0,6,2,4
1322,레위니옹,32,0,6,2,4
1323,배드민턴,32,0,6,2,4
1324,GROUP,32,0,6,2,4
1325,g,32,0,6,2,4
1326,i,32,0,6,2,4
1327,16:58,32,0,6,2,4
1328,적중,32,0,6,2,4
1329,과들루프,32,0,6,2,4
1330,브랜드,32,0,6,2,4
1331,2021-02,32,0,6,2,4
1332,3등,32,0,6,2,4
1333,도움,32,0,6,2,4
1334,날짜,32,0,6,2,4
1335,미얀마,32,0,6,2,4
1336,랭킹,32,0,6,2,4
1337,안되거나,32,0,6,2,4
1338,코리아,32,0,6,2,4
1339,7%,32,0,6,2,4
1340,ARISTOCRAT,32,0,6,2,4
1341,달,32,0,6,2,4
1342,First,32,0,6,2,4
1343,예멘,32,0,6,2,4
1344,영어,32,0,6,2,4
1345,아랍에미리트,32,0,6,2,4
1346,절대,31,0,6,2,4
1347,어플,31,0,6,2,4
1348,안전한,31,0,6,2,4
1349,기,31,0,6,2,4
1350,여부,31,0,6,2,4
1351,2021-06,31,0,6,2,4
1352,리얼타임,31,0,6,2,4
1353,아트,31,0,6,2,4
1354,아즈텍,31,0,6,2,4
1355,방,31,0,6,2,4
1356,제이,31,0,6,2,4
1357,CA,31,0,6,2,4
1358,동시,31,0,6,2,4
1359,드,31,0,6,2,4
1360,6월,31,0,6,2,4
1361,ALLBET,31,0,6,2,4
1362,맥스,31,0,6,2,4
1363,LOADING,31,0,6,2,4
1364,신,31,0,6,2,4
1365,상세,31,0,6,2,4
1366,포,31,0,6,2,4
1367,horn,31,0,6,2,4
1368,사례,31,0,6,2,4
1369,cloud,31,0,6,2,4
1370,종단,31,0,6,2,4
1371,KTB,31,0,6,2,4
1372,아메리칸사모아,31,0,6,2,4
1373,시에라리온,31,0,6,2,4
1374,스와질랜드,31,0,6,2,4
1375,세이셀,31,0,6,2,4
1376,상투메프린시페,31,0,6,2,4
1377,산마리노,31,0,6,2,4
1378,또한,31,0,6,2,4
1379,보스니아헤르체고비나,31,0,6,2,4
1380,령북,31,0,6,2,4
1381,몽골,31,0,6,2,4
1382,WAWA,31,0,6,2,4
1383,모리타니아,31,0,6,2,4
1384,마이크로네시아,31,0,6,2,4
1385,의외,31,0,6,2,4
1386,오스트레일리아,31,0,6,2,4
1387,bit,31,0,6,2,4
1388,에디오피아,31,0,6,2,4
1389,벳컨,31,0,6,2,4
1390,령포,31,0,6,2,4
1391,프랑스령폴리네시아,31,0,6,2,4
1392,월리스푸투나,31,0,6,2,4
1393,ui,31,0,6,2,4
1394,SOFTBET,31,0,6,2,4
1395,minimal,31,0,6,2,4
1396,뉴칼레도니아,31,0,6,2,4
1397,프랑스령기아나,31,0,6,2,4
1398,푸에르토리코,31,0,6,2,4
1399,오카다,31,0,6,2,4
1400,트리니다드토바고,31,0,6,2,4
1401,콩고민주공화국,31,0,6,2,4
1402,왕국,31,0,6,2,4
1403,중앙아프리카공화국,31,0,6,2,4
1404,적도기니,31,0,6,2,4
1405,tom,31,0,6,2,4
1406,MG,31,0,6,2,4
1407,혹은,31,0,6,2,4
1408,기니비사우,31,0,6,2,4
1409,남아프리카공화국,31,0,6,2,4
1410,CENTER,31,0,6,2,4
1411,earning,31,0,6,2,4
1412,COMING,31,0,6,2,4
1413,CAB,31,0,6,2,4
1414,SOON,31,0,6,2,4
1415,전당,31,0,6,2,4
1416,도미니카공화국,31,0,6,2,4
1417,PORTAL,31,0,6,2,4
1418,달파,31,0,6,2,4
1419,짤짤,31,0,6,2,4
1420,공모,31,0,6,2,4
1421,Gamble,31,0,6,2,4
1422,moderation,31,0,6,2,4
1423,con,31,0,6,2,4
1424,h,31,0,6,2,4
1425,consider,31,0,6,2,4
1426,아이디어,31,0,6,2,4
1427,주위,31,0,6,2,4
1428,afford,31,0,6,2,4
1429,lose,31,0,6,2,4
1430,아니며,31,0,6,2,4
1431,de,31,0,6,2,4
1432,제어,31,0,6,2,4
1433,중독,31,0,6,2,4
1434,성함,30,0,6,2,4
1435,있도록,30,0,6,2,4
1436,케이프,30,0,6,2,4
1437,우승,30,0,6,2,4
1438,무제한,30,0,6,2,4
1439,가장,30,0,6,2,4
1440,10월,30,0,6,2,4
1441,기입,30,0,6,2,4
1442,월일,30,0,6,2,4
1443,당신,30,0,6,2,4
1444,Southern,30,0,6,2,4
1445,GAMEPLAY,30,0,6,2,4
1446,Dealer,30,0,6,2,4
1447,be,30,0,6,2,4
1448,NPB,30,0,6,2,4
1449,30만원,30,0,6,2,4
1450,채널,30,0,6,2,4
1451,게임머니,30,0,6,2,4
1452,같이,30,0,6,2,4
1453,24시,30,0,6,2,4
1454,이즈,30,0,6,2,4
1455,승부,30,0,6,2,4
1456,당사,30,0,6,2,4
1457,Enter,30,0,6,2,4
1458,2월,30,0,6,2,4
1459,EBET,30,0,6,2,4
1460,NOARCHIVE,30,0,6,2,4
1461,승,30,0,6,2,4
1462,제네시스,30,0,6,2,4
1463,계열,30,0,6,2,4
1464,1만,30,0,6,2,4
1465,Cup,30,0,6,2,4
1466,SW,30,0,6,2,4
1467,분데스리가,30,0,6,2,4
1468,세리에,30,0,6,2,4
1469,용,30,0,6,2,4
1470,릴,30,0,6,2,4
1471,니,30,0,6,2,4
1472,영업,30,0,6,2,4
1473,르,30,0,6,2,4
1474,잠시,30,0,6,2,4
1475,하나요,30,0,6,2,4
1476,지연,30,0,6,2,4
1477,medium,30,0,6,2,4
1478,About,30,0,6,2,4
1479,"100,000원",29,0,6,2,4
1480,동일,29,0,6,2,4
1481,Username,29,0,6,2,4
1482,실시,29,0,6,2,4
1483,무엇,29,0,6,2,4
1484,인터넷,29,0,6,2,4
1485,소요,29,0,6,2,4
1486,English,29,0,6,2,4
1487,생,29,0,6,2,4
1488,BOOK,29,0,6,2,4
1489,button,29,0,6,2,4
1490,경험,29,0,6,2,4
1491,Us,29,0,6,2,4
1492,1일,29,0,6,2,4
1493,HC,29,0,6,2,4
1494,권장,29,0,6,2,4
1495,디,29,0,6,2,4
1496,Sun,29,0,6,2,4
1497,습,29,0,6,2,4
1498,있으니,29,0,6,2,4
1499,후기,29,0,6,2,4
1500,START,29,0,6,2,4
1501,즐겨찾기,29,0,6,2,4
1502,연속,29,0,6,2,4
1503,빅윈,29,0,6,2,4
1504,11일,29,0,6,2,4
1505,배팅금,29,0,6,2,4
1506,15:29,29,0,6,2,4
1507,지노,29,0,6,2,4
1508,"60,000",29,0,6,2,4
1509,Home,29,0,6,2,4
1510,대장,29,0,6,2,4
1511,타이,29,0,6,2,4
1512,얀,29,0,6,2,4
1513,app,29,0,6,2,4
1514,15일,29,0,6,2,4
1515,판매,28,0,6,2,4
1516,ES,28,0,6,2,4
1517,02:35,28,0,6,2,4
1518,Cancel,28,0,6,2,4
1519,초기,28,0,6,2,4
1520,경로,28,0,6,2,4
1521,네,28,0,6,2,4
1522,라인,28,0,6,2,4
1523,홀짝,28,0,6,2,4
1524,00분,28,0,6,2,4
1525,GM,28,0,6,2,4
1526,메이저,28,0,6,2,4
1527,height,28,0,6,2,4
1528,특별한,28,0,6,2,4
1529,리스트,28,0,6,2,4
1530,vs,28,0,6,2,4
1531,주머니,28,0,6,2,4
1532,링,28,0,6,2,4
1533,WA,28,0,6,2,4
1534,목록,28,0,6,2,4
1535,넷엔트,28,0,6,2,4
1536,SKYWIND,28,0,6,2,4
1537,없음,28,0,6,2,4
1538,썬시티,28,0,6,2,4
1539,전통,28,0,6,2,4
1540,EVOLUTION,28,0,6,2,4
1541,03:02,28,0,6,2,4
1542,black,28,0,6,2,4
1543,TE,28,0,6,2,4
1544,NFL,28,0,6,2,4
1545,빈,28,0,6,2,4
1546,"800,000",28,0,6,2,4
1547,저녁,28,0,6,2,4
1548,03:30,28,0,6,2,4
1549,대해,28,0,6,2,4
1550,설명,28,0,6,2,4
1551,08-20,28,0,6,2,4
1552,손실,28,0,6,2,4
1553,궁금한,28,0,6,2,4
1554,21:45,28,0,6,2,4
1555,In,28,0,6,2,4
1556,토요일,28,0,6,2,4
1557,One,28,0,6,2,4
1558,정,28,0,6,2,4
1559,오천,28,0,6,2,4
1560,00:23,28,0,6,2,4
1561,바둑이,28,0,6,2,4
1562,삭제,28,0,6,2,4
1563,없으시면,28,0,6,2,4
1564,Code,28,0,6,2,4
1565,안전하게,28,0,6,2,4
1566,SOLAIRE,27,0,6,2,4
1567,콜센터,27,0,6,2,4
1568,LS,27,0,6,2,4
1569,종,27,0,6,2,4
1570,02:30,27,0,6,2,4
1571,COME,27,0,6,2,4
1572,뷰,27,0,6,2,4
1573,쿠키,27,0,6,2,4
1574,NHL,27,0,6,2,4
1575,검증,27,0,6,2,4
1576,evo,27,0,6,2,4
1577,예,27,0,6,2,4
1578,획득,27,0,6,2,4
1579,MAJOR,27,0,6,2,4
1580,ONE,27,0,6,2,4
1581,RNG,27,0,6,2,4
1582,My,27,0,6,2,4
1583,메인,27,0,6,2,4
1584,최상,27,0,6,2,4
1585,이제,27,0,6,2,4
1586,숙지,27,0,6,2,4
1587,기본,27,0,6,2,4
1588,머신,27,0,6,2,4
1589,11시,27,0,6,2,4
1590,이미,27,0,6,2,4
1591,주인공,27,0,6,2,4
1592,팝업창,27,0,6,2,4
1593,Roulette,27,0,6,2,4
1594,AS,27,0,6,2,4
1595,RG,27,0,6,2,4
1596,"20,000",27,0,6,2,4
1597,5분,27,0,6,2,4
1598,반,27,0,6,2,4
1599,12일,27,0,6,2,4
1600,세상,27,0,6,2,4
1601,KR,27,0,6,2,4
1602,로그,27,0,6,2,4
1603,13:00,27,0,6,2,4
1604,SMS,27,0,6,2,4
1605,대박,27,0,6,2,4
1606,telephone,27,0,6,2,4
1607,인시,27,0,6,2,4
1608,SIMPLY,27,0,6,2,4
1609,1월,27,0,6,2,4
1610,단,27,0,6,2,4
1611,"1,500,000",27,0,6,2,4
1612,토트넘,27,0,6,2,4
1613,18:00,27,0,6,2,4
1614,월드컵,27,0,6,2,4
1615,라이트닝,27,0,6,2,4
1616,BP,27,0,6,2,4
1617,16일,27,0,6,2,4
1618,골든,27,0,6,2,4
1619,빗,27,0,6,2,4
1620,NOLIMIT,27,0,6,2,4
1621,01:15,27,0,6,2,4
1622,PARK,26,0,6,2,4
1623,re,26,0,6,2,4
1624,비치,26,0,6,2,4
1625,KRW,26,0,6,2,4
1626,username,26,0,6,2,4
1627,19일,26,0,6,2,4
1628,환경,26,0,6,2,4
1629,몰입,26,0,6,2,4
1630,PNG,26,0,6,2,4
1631,BONUS,26,0,6,2,4
1632,선물,26,0,6,2,4
1633,보이스피싱,26,0,6,2,4
1634,언제나,26,0,6,2,4
1635,u,26,0,6,2,4
1636,새,26,0,6,2,4
1637,22:00,26,0,6,2,4
1638,King,26,0,6,2,4
1639,빠르게,26,0,6,2,4
1640,game,26,0,6,2,4
1641,at,26,0,6,2,4
1642,동일한,26,0,6,2,4
1643,07:00,26,0,6,2,4
1644,소,26,0,6,2,4
1645,More,26,0,6,2,4
1646,1분,26,0,6,2,4
1647,슈퍼,26,0,6,2,4
1648,VT,26,0,6,2,4
1649,정확하게,26,0,6,2,4
1650,SLOTS,26,0,6,2,4
1651,여러분,26,0,6,2,4
1652,Join,26,0,6,2,4
1653,제국,26,0,6,2,4
1654,인생,26,0,6,2,4
1655,통계,26,0,6,2,4
1656,2021-03,26,0,6,2,4
1657,수신,26,0,6,2,4
1658,GLOBAL,26,0,6,2,4
1659,GAMEART,26,0,6,2,4
1660,08/16,26,0,6,2,4
1661,뉴스,26,0,6,2,4
1662,계약,26,0,6,2,4
1663,59분,26,0,6,2,4
1664,고,26,0,6,2,4
1665,홀,26,0,6,2,4
1666,PS,26,0,6,2,4
1667,"600,000",26,0,6,2,4
1668,버스,26,0,6,2,4
1669,목요일,26,0,6,2,4
1670,메탈,26,0,6,2,4
1671,강아지,26,0,6,2,4
1672,"50,000,000",25,0,6,2,4
1673,LOTUS,25,0,6,2,4
1674,역농,25,0,6,2,4
1675,PREMIER,25,0,6,2,4
1676,23:30,25,0,6,2,4
1677,종목,25,0,6,2,4
1678,Search,25,0,6,2,4
1679,같은,25,0,6,2,4
1680,간편,25,0,6,2,4
1681,첨,25,0,6,2,4
1682,3~80,25,0,6,2,4
1683,달성,25,0,6,2,4
1684,"12,762,000",25,0,6,2,4
1685,외,25,0,6,2,4
1686,시도,25,0,6,2,4
1687,HB,25,0,6,2,4
1688,son,25,0,6,2,4
1689,비행선,25,0,6,2,4
1690,체펠린,25,0,6,2,4
1691,퍼즐,25,0,6,2,4
1692,죽음,25,0,6,2,4
1693,08/17,25,0,6,2,4
1694,08/15,25,0,6,2,4
1695,MEGA,25,0,6,2,4
1696,"300,000원",25,0,6,2,4
1697,NEGAME,25,0,6,2,4
1698,GAMOMAT,25,0,6,2,4
1699,NLC,25,0,6,2,4
1700,YG,25,0,6,2,4
1701,BTG,25,0,6,2,4
1702,RELA,25,0,6,2,4
1703,데빌,25,0,6,2,4
1704,세일러문,25,0,6,2,4
1705,에그벳,25,0,6,2,4
1706,트레인,25,0,6,2,4
1707,KAKAO,25,0,6,2,4
1708,ISB,25,0,6,2,4
1709,19:00,25,0,6,2,4
1710,10일,25,0,6,2,4
1711,리엑툰,25,0,6,2,4
1712,KSY,25,0,6,2,4
1713,ESLE,25,0,6,2,4
1714,12:52,25,0,6,2,4
1715,"13,660,500",25,0,6,2,4
1716,10:49,25,0,6,2,4
1717,"16,168,000",25,0,6,2,4
1718,ESMO,25,0,6,2,4
1719,OKADA,25,0,6,2,4
1720,서나,25,0,6,2,4
1721,EKSA,25,0,6,2,4
1722,"11,035,000",25,0,6,2,4
1723,"15,358,500",25,0,6,2,4
